b'Date,Open,High,Low,Close,Volume,Adj Close
2003-10-27,31.25,31.25,31.25,31.25,000,18.78782
2003-10-24,31.25,31.25,31.25,31.25,000,18.78782
2003-10-23,31.25,31.25,31.25,31.25,600,18.78782
2003-10-22,31.049999,31.049999,31.049999,31.049999,3300,18.667577
2003-10-21,31.049999,31.049999,31.049999,31.049999,500,18.667577
2003-10-20,31.65,31.65,31.65,31.65,000,19.028304
2003-10-17,31.65,31.65,31.65,31.65,000,19.028304
2003-10-16,31.40,31.65,31.40,31.65,800,19.028304
2003-10-15,31.25,31.25,31.25,31.25,300,18.78782
2003-10-14,31.25,31.25,31.25,31.25,000,18.625494
2003-10-13,30.75,31.25,30.75,31.25,1700,18.625494
2003-10-10,31.60,31.60,31.60,31.60,200,18.8341
2003-10-09,31.35,31.35,30.75,31.35,1700,18.685096
2003-10-08,31.35,31.35,31.35,31.35,000,18.685096
2003-10-07,31.35,31.35,31.35,31.35,000,18.685096
2003-10-06,31.35,31.35,31.35,31.35,400,18.685096
2003-10-03,31.35,31.35,31.35,31.35,000,18.685096
2003-10-02,31.35,31.35,31.35,31.35,000,18.685096
2003-10-01,31.35,31.35,31.35,31.35,000,18.685096
2003-09-30,31.25,31.35,31.25,31.35,1100,18.685096
2003-09-29,31.25,31.25,31.25,31.25,200,18.625494
2003-09-26,31.00,31.00,31.00,31.00,700,18.47649
2003-09-25,31.00,31.00,31.00,31.00,1000,18.47649
2003-09-24,30.75,31.00,30.75,30.75,4100,18.327486
2003-09-23,30.25,30.25,30.25,30.25,000,18.029478
2003-09-22,30.25,30.25,30.25,30.25,000,18.029478
2003-09-19,30.25,30.25,30.25,30.25,000,18.029478
2003-09-18,30.25,30.25,30.25,30.25,000,18.029478
2003-09-17,30.25,30.25,30.25,30.25,000,18.029478
2003-09-16,30.25,30.25,30.25,30.25,100,18.029478
2003-09-15,30.25,30.25,30.25,30.25,100,18.029478
2003-09-12,30.50,30.50,30.50,30.50,100,18.178482
2003-09-11,30.25,30.25,30.25,30.25,000,18.029478
2003-09-10,30.25,30.25,30.25,30.25,000,18.029478
2003-09-09,30.25,30.25,30.25,30.25,000,18.029478
2003-09-08,30.25,30.25,30.25,30.25,000,18.029478
2003-09-05,30.25,30.25,30.25,30.25,1000,18.029478
2003-09-04,30.00,30.00,30.00,30.00,500,17.880474
2003-09-03,30.00,30.00,30.00,30.00,000,17.880474
2003-09-02,30.00,30.00,30.00,30.00,000,17.880474
2003-08-29,30.00,30.00,30.00,30.00,000,17.880474
2003-08-28,30.00,30.00,30.00,30.00,400,17.880474
2003-08-27,29.90,30.00,29.90,30.00,1000,17.880474
2003-08-26,29.90,29.90,29.90,29.90,000,17.820873
2003-08-25,29.90,29.90,29.90,29.90,000,17.820873
2003-08-22,29.90,29.90,29.90,29.90,1000,17.820873
2003-08-21,29.950001,29.950001,29.950001,29.950001,000,17.850674
2003-08-20,29.950001,29.950001,29.950001,29.950001,000,17.850674
2003-08-19,29.950001,29.950001,29.950001,29.950001,000,17.850674
2003-08-18,29.950001,29.950001,29.950001,29.950001,000,17.850674
2003-08-15,29.950001,29.950001,29.950001,29.950001,000,17.850674
2003-08-14,29.950001,29.950001,29.950001,29.950001,200,17.850674
2003-08-13,29.90,29.90,29.90,29.90,000,17.820873
2003-08-12,29.90,29.90,29.90,29.90,200,17.820873
2003-08-11,29.950001,29.950001,29.950001,29.950001,000,17.850674
2003-08-08,29.950001,29.950001,29.950001,29.950001,200,17.850674
2003-08-07,30.00,30.00,30.00,30.00,000,17.880474
2003-08-06,30.00,30.00,30.00,30.00,300,17.880474
2003-08-05,30.00,30.00,30.00,30.00,300,17.880474
2003-08-04,30.200001,30.200001,30.200001,30.200001,200,17.999678
2003-08-01,29.85,29.85,29.85,29.85,1000,17.791072
2003-07-31,30.200001,30.200001,30.200001,30.200001,300,17.999678
2003-07-30,30.190001,30.190001,29.799999,30.00,1300,17.880474
2003-07-29,29.90,29.90,29.90,29.90,600,17.820873
2003-07-28,29.75,29.75,29.75,29.75,300,17.73147
2003-07-25,30.00,30.00,30.00,30.00,000,17.880474
2003-07-24,30.00,30.00,30.00,30.00,000,17.880474
2003-07-23,29.65,30.00,29.65,30.00,1400,17.880474
2003-07-22,29.75,29.75,29.75,29.75,100,17.73147
2003-07-21,29.50,29.50,29.50,29.50,000,17.582466
2003-07-18,29.50,29.50,29.50,29.50,000,17.582466
2003-07-17,29.40,29.50,29.40,29.50,1600,17.582466
2003-07-16,29.75,29.75,29.75,29.75,000,17.73147
2003-07-15,29.75,29.75,29.75,29.75,100,17.73147
2003-07-14,30.00,30.00,29.10,30.00,1200,17.880474
2003-07-11,29.299999,29.299999,29.299999,29.299999,000,17.463263
2003-07-10,29.299999,29.299999,29.299999,29.299999,100,17.463263
2003-07-09,29.50,29.50,29.50,29.50,000,17.582466
2003-07-08,29.50,29.50,29.50,29.50,300,17.582466
2003-07-07,29.75,29.75,29.299999,29.299999,1000,17.463263
2003-07-03,29.40,29.40,29.40,29.40,000,17.522865
2003-07-02,29.50,29.50,29.299999,29.40,2500,17.522865
2003-07-01,29.35,29.35,29.35,29.35,000,17.493064
2003-06-30,29.35,29.35,29.35,29.35,000,17.493064
2003-06-27,29.35,29.35,29.35,29.35,000,17.493064
2003-06-26,29.35,29.35,29.35,29.35,000,17.493064
2003-06-25,29.35,29.35,29.35,29.35,200,17.493064
2003-06-24,29.40,29.40,29.40,29.40,600,17.522865
2003-06-23,30.25,30.25,30.25,30.25,000,18.029478
2003-06-20,30.25,30.25,30.25,30.25,000,18.029478
2003-06-19,30.25,30.25,30.25,30.25,100,18.029478
2003-06-18,30.27,30.27,30.27,30.27,200,18.041399
2003-06-17,29.50,30.00,29.50,30.00,800,17.880474
2003-06-16,29.25,29.25,29.25,29.25,000,17.433462
2003-06-13,29.25,29.25,29.25,29.25,400,17.433462
2003-06-12,29.00,29.10,29.00,29.10,800,17.34406
2003-06-11,28.50,28.50,28.50,28.50,200,16.986451
2003-06-10,29.00,29.00,29.00,29.00,000,17.284459
2003-06-09,29.00,29.00,29.00,29.00,000,17.284459
2003-06-06,28.50,29.25,28.50,29.00,2000,17.284459
2003-06-05,28.10,29.00,28.10,29.00,1800,17.284459
2003-06-04,28.98,28.98,28.98,28.98,200,17.272538
2003-06-03,28.25,28.25,28.25,28.25,200,16.837447
2003-06-02,27.85,27.85,27.85,27.85,000,16.599041
2003-05-30,27.85,27.85,27.85,27.85,000,16.599041
2003-05-29,27.85,27.85,27.85,27.85,100,16.599041
2003-05-28,28.25,28.25,28.25,28.25,000,16.837447
2003-05-27,28.25,28.25,28.25,28.25,200,16.837447
2003-05-23,28.25,28.25,28.25,28.25,200,16.837447
2003-05-22,27.85,27.85,27.85,27.85,000,16.599041
2003-05-21,27.85,27.85,27.85,27.85,000,16.599041
2003-05-20,28.299999,28.299999,27.85,27.85,4000,16.599041
2003-05-19,27.75,27.799999,27.75,27.799999,3100,16.569239
2003-05-16,28.00,28.00,28.00,28.00,000,16.688443
2003-05-15,28.00,28.00,28.00,28.00,500,16.688443
2003-05-14,27.76,27.76,27.76,27.76,000,16.545399
2003-05-13,27.870001,27.870001,27.76,27.76,700,16.545399
2003-05-12,28.25,28.25,28.25,28.25,000,16.837447
2003-05-09,28.25,28.25,28.25,28.25,000,16.837447
2003-05-08,28.25,28.25,28.25,28.25,1000,16.837447
2003-05-07,28.25,28.25,28.25,28.25,000,16.837447
2003-05-06,28.00,28.25,28.00,28.25,2200,16.837447
2003-05-05,27.75,27.75,27.75,27.75,1000,16.539439
2003-05-02,27.50,27.50,27.50,27.50,000,16.390435
2003-05-01,27.50,27.50,27.50,27.50,1800,16.390435
2003-04-30,28.00,28.00,28.00,28.00,000,16.688443
2003-04-29,28.00,28.00,28.00,28.00,000,16.688443
2003-04-28,28.00,28.00,28.00,28.00,000,16.688443
2003-04-25,28.00,28.00,28.00,28.00,000,16.688443
2003-04-24,28.00,28.00,28.00,28.00,000,16.688443
2003-04-23,28.00,28.00,28.00,28.00,100,16.688443
2003-04-22,27.98,27.98,27.98,27.98,000,16.676522
2003-04-21,27.50,27.98,27.50,27.98,2500,16.676522
2003-04-17,27.50,27.50,27.50,27.50,000,16.390435
2003-04-16,27.50,27.50,27.50,27.50,000,16.390435
2003-04-15,27.75,27.75,27.50,27.50,2500,16.390435
2003-04-14,27.99,27.99,27.65,27.65,200,16.318913
2003-04-11,28.00,28.00,28.00,28.00,000,16.525482
2003-04-10,28.00,28.00,28.00,28.00,000,16.525482
2003-04-09,28.00,28.00,28.00,28.00,000,16.525482
2003-04-08,28.00,28.00,28.00,28.00,000,16.525482
2003-04-07,28.00,28.00,28.00,28.00,000,16.525482
2003-04-04,28.00,28.00,28.00,28.00,000,16.525482
2003-04-03,28.00,28.00,28.00,28.00,000,16.525482
2003-04-02,28.00,28.00,28.00,28.00,000,16.525482
2003-04-01,28.00,28.00,28.00,28.00,000,16.525482
2003-03-31,28.00,28.00,28.00,28.00,000,16.525482
2003-03-28,28.00,28.00,28.00,28.00,000,16.525482
2003-03-27,27.950001,28.50,27.950001,28.00,700,16.525482
2003-03-26,27.35,27.35,27.35,27.35,500,16.141855
2003-03-25,27.950001,27.950001,27.950001,27.950001,1100,16.495972
2003-03-24,28.200001,28.200001,28.200001,28.200001,000,16.643521
2003-03-21,28.200001,28.200001,28.200001,28.200001,000,16.643521
2003-03-20,28.200001,28.200001,28.200001,28.200001,100,16.643521
2003-03-19,27.50,27.50,27.50,27.50,000,16.230384
2003-03-18,27.50,27.50,27.50,27.50,500,16.230384
2003-03-17,27.40,27.40,27.40,27.40,000,16.171364
2003-03-14,27.40,27.40,27.40,27.40,000,16.171364
2003-03-13,27.299999,27.40,27.299999,27.40,900,16.171364
2003-03-12,27.309999,27.309999,27.309999,27.309999,000,16.118246
2003-03-11,27.309999,27.309999,27.309999,27.309999,500,16.118246
2003-03-10,27.75,27.75,27.75,27.75,1000,16.377933
2003-03-07,28.00,28.00,28.00,28.00,000,16.525482
2003-03-06,28.00,28.00,28.00,28.00,200,16.525482
2003-03-05,27.75,27.75,27.75,27.75,000,16.377933
2003-03-04,27.299999,27.75,27.299999,27.75,2400,16.377933
2003-03-03,28.00,28.00,28.00,28.00,000,16.525482
2003-02-28,28.00,28.00,28.00,28.00,100,16.525482
2003-02-27,27.50,27.50,27.50,27.50,1500,16.230384
2003-02-26,27.50,27.50,27.50,27.50,000,16.230384
2003-02-25,27.50,27.50,27.50,27.50,200,16.230384
2003-02-24,27.50,27.50,27.50,27.50,000,16.230384
2003-02-21,27.50,27.50,27.50,27.50,400,16.230384
2003-02-20,27.25,27.25,27.25,27.25,000,16.082835
2003-02-19,26.860001,27.25,26.60,27.25,3800,16.082835
2003-02-18,27.50,27.50,27.50,27.50,1300,16.230384
2003-02-14,27.08,27.08,27.08,27.08,000,15.982502
2003-02-13,27.10,27.10,27.08,27.08,1100,15.982502
2003-02-12,27.10,27.10,27.00,27.00,800,15.935286
2003-02-11,26.889999,27.10,26.889999,27.10,600,15.994306
2003-02-10,27.08,27.08,27.08,27.08,200,15.982502
2003-02-07,27.00,27.00,27.00,27.00,000,15.935286
2003-02-06,27.00,27.25,26.75,27.00,4300,15.935286
2003-02-05,26.75,26.75,26.75,26.75,300,15.787737
2003-02-04,26.75,26.75,26.75,26.75,1000,15.787737
2003-02-03,26.50,26.50,26.50,26.50,800,15.640188
2003-01-31,26.75,26.75,26.75,26.75,800,15.787737
2003-01-30,26.50,26.75,26.50,26.75,900,15.787737
2003-01-29,27.00,27.00,27.00,27.00,000,15.935286
2003-01-28,27.00,27.00,27.00,27.00,000,15.935286
2003-01-27,26.51,27.00,26.50,27.00,3400,15.935286
2003-01-24,26.50,26.50,26.50,26.50,1000,15.640188
2003-01-23,26.74,26.74,26.74,26.74,200,15.781835
2003-01-22,26.75,26.75,26.75,26.75,000,15.787737
2003-01-21,26.75,26.75,26.75,26.75,000,15.787737
2003-01-17,26.75,26.75,26.75,26.75,1500,15.787737
2003-01-16,26.48,26.48,26.48,26.48,000,15.628384
2003-01-15,26.48,26.48,26.48,26.48,000,15.628384
2003-01-14,26.75,26.75,26.75,26.75,000,15.628384
2003-01-13,26.75,26.75,26.75,26.75,000,15.628384
2003-01-10,26.75,26.75,26.75,26.75,000,15.628384
2003-01-09,26.75,26.75,26.75,26.75,000,15.628384
2003-01-08,26.75,26.75,26.75,26.75,600,15.628384
2003-01-07,26.75,26.75,26.75,26.75,000,15.628384
2003-01-06,26.75,26.75,26.75,26.75,000,15.628384
2003-01-03,26.75,26.75,26.75,26.75,000,15.628384
2003-01-02,26.75,26.75,26.75,26.75,000,15.628384
2002-12-31,26.75,26.75,26.75,26.75,400,15.628384
2002-12-30,26.25,26.25,26.25,26.25,100,15.336265
2002-12-27,26.74,26.74,26.74,26.74,000,15.622541
2002-12-26,26.74,26.74,26.74,26.74,300,15.622541
2002-12-24,26.690001,26.75,26.50,26.75,1700,15.628384
2002-12-23,26.50,26.50,26.50,26.50,000,15.482324
2002-12-20,26.50,26.50,26.50,26.50,000,15.482324
2002-12-19,26.50,26.50,26.50,26.50,000,15.482324
2002-12-18,26.50,26.50,26.50,26.50,000,15.482324
2002-12-17,26.50,26.50,26.50,26.50,000,15.482324
2002-12-16,26.50,26.50,26.50,26.50,000,15.482324
2002-12-13,26.50,26.50,26.50,26.50,000,15.482324
2002-12-12,26.50,26.50,26.50,26.50,000,15.482324
2002-12-11,26.50,26.50,26.50,26.50,000,15.482324
2002-12-10,26.50,26.50,26.50,26.50,000,15.482324
2002-12-09,26.50,26.50,26.50,26.50,000,15.482324
2002-12-06,26.50,26.50,26.50,26.50,000,15.482324
2002-12-05,26.50,26.50,26.50,26.50,000,15.482324
2002-12-04,26.50,26.50,26.50,26.50,000,15.482324
2002-12-03,26.50,26.50,26.50,26.50,000,15.482324
2002-12-02,26.559999,26.559999,26.50,26.50,700,15.482324
2002-11-29,26.65,26.65,26.65,26.65,000,15.56996
2002-11-27,26.65,26.65,26.65,26.65,000,15.56996
2002-11-26,26.66,26.66,26.65,26.65,2000,15.56996
2002-11-25,26.700001,26.700001,26.700001,26.700001,000,15.599172
2002-11-22,26.700001,26.700001,26.700001,26.700001,000,15.599172
2002-11-21,26.700001,26.700001,26.700001,26.700001,000,15.599172
2002-11-20,26.700001,26.700001,26.700001,26.700001,000,15.599172
2002-11-19,26.709999,26.709999,26.700001,26.700001,8900,15.599172
2002-11-18,26.75,26.75,26.75,26.75,000,15.628384
2002-11-15,26.700001,26.75,26.700001,26.75,5600,15.628384
2002-11-14,26.950001,26.950001,26.950001,26.950001,000,15.745232
2002-11-13,26.950001,26.950001,26.950001,26.950001,000,15.745232
2002-11-12,26.950001,26.950001,26.950001,26.950001,100,15.745232
2002-11-11,26.66,26.66,26.66,26.66,000,15.575802
2002-11-08,26.66,26.66,26.66,26.66,000,15.575802
2002-11-07,26.66,26.66,26.66,26.66,000,15.575802
2002-11-06,26.66,26.66,26.66,26.66,200,15.575802
2002-11-05,26.950001,26.950001,26.950001,26.950001,500,15.745232
2002-11-04,26.950001,26.950001,26.950001,26.950001,400,15.745232
2002-11-01,26.950001,26.950001,26.950001,26.950001,000,15.745232
2002-10-31,26.950001,26.950001,26.950001,26.950001,000,15.745232
2002-10-30,26.950001,26.950001,26.950001,26.950001,2400,15.745232
2002-10-29,26.50,26.50,26.50,26.50,000,15.482324
2002-10-28,26.50,26.50,26.50,26.50,100,15.482324
2002-10-25,26.950001,26.950001,26.950001,26.950001,000,15.745232
2002-10-24,26.950001,26.950001,26.950001,26.950001,700,15.745232
2002-10-23,26.65,26.65,26.65,26.65,000,15.56996
2002-10-22,26.65,26.65,26.65,26.65,000,15.56996
2002-10-21,26.65,26.65,26.65,26.65,000,15.56996
2002-10-18,26.65,26.65,26.65,26.65,000,15.56996
2002-10-17,26.65,26.65,26.65,26.65,000,15.56996
2002-10-16,26.65,26.65,26.65,26.65,000,15.56996
2002-10-15,26.65,26.65,26.65,26.65,000,15.423901
2002-10-14,26.65,26.65,26.65,26.65,300,15.423901
2002-10-11,26.50,26.50,26.50,26.50,000,15.337087
2002-10-10,26.50,26.50,26.50,26.50,000,15.337087
2002-10-09,26.50,26.50,26.50,26.50,600,15.337087
2002-10-08,26.950001,26.950001,26.950001,26.950001,000,15.597529
2002-10-07,26.950001,26.950001,26.950001,26.950001,100,15.597529
2002-10-04,26.50,26.50,26.50,26.50,3500,15.337087
2002-10-03,26.60,26.60,26.60,26.60,000,15.394963
2002-10-02,26.60,26.60,26.60,26.60,400,15.394963
2002-10-01,26.60,26.60,26.60,26.60,000,15.394963
2002-09-30,26.60,26.60,26.60,26.60,000,15.394963
2002-09-27,26.60,26.60,26.60,26.60,000,15.394963
2002-09-26,26.60,26.60,26.60,26.60,000,15.394963
2002-09-25,26.60,26.60,26.60,26.60,000,15.394963
2002-09-24,26.60,26.60,26.60,26.60,000,15.394963
2002-09-23,26.60,26.60,26.60,26.60,100,15.394963
2002-09-20,26.50,26.50,26.50,26.50,000,15.337087
2002-09-19,26.50,26.50,26.50,26.50,000,15.337087
2002-09-18,26.50,26.50,26.50,26.50,000,15.337087
2002-09-17,26.50,26.50,26.50,26.50,000,15.337087
2002-09-16,26.50,26.50,26.50,26.50,000,15.337087
2002-09-13,26.50,26.50,26.50,26.50,000,15.337087
2002-09-12,26.50,26.50,26.50,26.50,000,15.337087
2002-09-11,27.00,27.00,26.50,26.50,1200,15.337087
2002-09-10,27.00,27.00,27.00,27.00,500,15.626466
2002-09-09,27.60,27.60,27.00,27.00,2800,15.626466
2002-09-06,27.65,27.65,27.65,27.65,000,16.002659
2002-09-05,27.90,27.90,27.65,27.65,2200,16.002659
2002-09-04,27.60,27.60,27.60,27.60,000,15.973721
2002-09-03,27.60,27.60,27.60,27.60,000,15.973721
2002-08-30,27.60,27.60,27.60,27.60,000,15.973721
2002-08-29,27.60,27.60,27.60,27.60,400,15.973721
2002-08-28,27.60,27.60,27.60,27.60,500,15.973721
2002-08-27,28.00,28.00,28.00,28.00,000,16.205224
2002-08-26,28.00,28.00,28.00,28.00,400,16.205224
2002-08-23,27.700001,27.700001,27.60,27.60,600,15.973721
2002-08-22,27.65,27.65,27.65,27.65,500,16.002659
2002-08-21,27.65,27.65,27.65,27.65,000,16.002659
2002-08-20,27.65,27.65,27.65,27.65,200,16.002659
2002-08-19,28.00,28.00,28.00,28.00,000,16.205224
2002-08-16,28.00,28.00,28.00,28.00,000,16.205224
2002-08-15,28.25,28.25,28.00,28.00,200,16.205224
2002-08-14,28.15,28.15,28.15,28.15,900,16.292038
2002-08-13,28.25,28.25,28.25,28.25,300,16.349914
2002-08-12,28.25,28.25,28.25,28.25,400,16.349914
2002-08-09,27.60,27.60,27.60,27.60,500,15.973721
2002-08-08,27.60,27.60,27.60,27.60,000,15.973721
2002-08-07,28.15,28.15,27.60,27.60,500,15.973721
2002-08-06,27.549999,27.60,27.549999,27.60,4000,15.973721
2002-08-05,27.50,27.50,27.50,27.50,000,15.915845
2002-08-02,28.00,28.00,27.50,27.50,500,15.915845
2002-08-01,28.00,28.50,28.00,28.50,600,16.494603
2002-07-31,27.50,28.00,27.25,28.00,10600,16.205224
2002-07-30,27.00,27.25,27.00,27.25,5900,15.771156
2002-07-29,26.75,26.75,26.75,26.75,000,15.481777
2002-07-26,26.40,26.85,26.200001,26.75,2100,15.481777
2002-07-25,26.049999,26.049999,26.049999,26.049999,200,15.076645
2002-07-24,27.00,27.00,27.00,27.00,000,15.626466
2002-07-23,26.049999,27.00,26.049999,27.00,6800,15.626466
2002-07-22,27.00,27.00,26.049999,26.049999,1000,15.076645
2002-07-19,26.50,26.50,26.50,26.50,000,15.337087
2002-07-18,26.50,26.50,26.50,26.50,000,15.337087
2002-07-17,26.50,26.50,26.50,26.50,000,15.337087
2002-07-16,26.50,26.50,26.50,26.50,000,15.198184
2002-07-15,26.50,26.50,26.50,26.50,000,15.198184
2002-07-12,26.50,26.50,26.50,26.50,000,15.198184
2002-07-11,26.75,26.75,26.50,26.50,200,15.198184
2002-07-10,26.75,26.75,26.50,26.50,400,15.198184
2002-07-09,26.75,26.75,26.50,26.50,200,15.198184
2002-07-08,26.700001,26.700001,26.700001,26.700001,000,15.312887
2002-07-05,26.700001,26.700001,26.700001,26.700001,000,15.312887
2002-07-03,26.50,26.700001,26.50,26.700001,900,15.312887
2002-07-02,26.700001,26.700001,26.700001,26.700001,300,15.312887
2002-07-01,26.049999,26.049999,26.049999,26.049999,000,14.940101
2002-06-28,26.049999,26.049999,26.049999,26.049999,100,14.940101
2002-06-27,26.469999,26.469999,26.469999,26.469999,000,15.180978
2002-06-26,26.469999,26.469999,26.469999,26.469999,000,15.180978
2002-06-25,26.469999,26.469999,26.469999,26.469999,000,15.180978
2002-06-24,26.049999,26.50,26.049999,26.469999,3200,15.180978
2002-06-21,26.25,26.25,26.25,26.25,000,15.054805
2002-06-20,26.50,27.00,26.25,26.25,1800,15.054805
2002-06-19,26.25,26.75,26.25,26.75,900,15.341563
2002-06-18,26.00,26.00,26.00,26.00,000,14.911426
2002-06-17,26.00,26.00,26.00,26.00,400,14.911426
2002-06-14,26.00,26.00,26.00,26.00,600,14.911426
2002-06-13,26.00,26.00,26.00,26.00,000,14.911426
2002-06-12,26.00,26.00,26.00,26.00,500,14.911426
2002-06-11,25.90,26.00,25.75,26.00,1900,14.911426
2002-06-10,25.50,25.50,25.50,25.50,000,14.624667
2002-06-07,25.50,25.50,25.50,25.50,000,14.624667
2002-06-06,25.50,25.50,25.50,25.50,000,14.624667
2002-06-05,25.50,25.50,25.50,25.50,200,14.624667
2002-06-04,25.50,25.50,25.50,25.50,000,14.624667
2002-06-03,25.50,25.50,25.50,25.50,000,14.624667
2002-05-31,25.50,25.50,25.50,25.50,000,14.624667
2002-05-30,25.50,25.50,25.50,25.50,100,14.624667
2002-05-29,25.75,25.75,25.75,25.75,000,14.768046
2002-05-28,25.75,25.75,25.75,25.75,9500,14.768046
2002-05-24,25.90,25.90,25.50,25.50,1100,14.624667
2002-05-23,25.50,25.50,25.50,25.50,200,14.624667
2002-05-22,25.50,25.50,25.50,25.50,000,14.624667
2002-05-21,25.799999,25.799999,25.50,25.50,600,14.624667
2002-05-20,25.799999,25.799999,25.50,25.50,600,14.624667
2002-05-17,26.00,26.00,26.00,26.00,000,14.911426
2002-05-16,26.00,26.00,26.00,26.00,000,14.911426
2002-05-15,26.00,26.00,26.00,26.00,000,14.911426
2002-05-14,26.00,26.00,26.00,26.00,000,14.911426
2002-05-13,26.00,26.00,26.00,26.00,000,14.911426
2002-05-10,26.00,26.00,26.00,26.00,000,14.911426
2002-05-09,25.90,26.00,25.90,26.00,400,14.911426
2002-05-08,24.799999,24.799999,24.799999,24.799999,000,14.223206
2002-05-07,24.799999,24.799999,24.799999,24.799999,000,14.223206
2002-05-06,24.799999,24.799999,24.799999,24.799999,000,14.223206
2002-05-03,24.799999,24.799999,24.799999,24.799999,000,14.223206
2002-05-02,24.799999,24.799999,24.799999,24.799999,000,14.223206
2002-05-01,24.799999,24.799999,24.799999,24.799999,000,14.223206
2002-04-30,24.799999,24.799999,24.799999,24.799999,400,14.223206
2002-04-29,24.799999,24.799999,24.799999,24.799999,000,14.223206
2002-04-26,24.799999,24.799999,24.799999,24.799999,200,14.223206
2002-04-25,25.049999,25.049999,25.049999,25.049999,000,14.366585
2002-04-24,25.049999,25.049999,25.049999,25.049999,000,14.366585
2002-04-23,25.049999,25.049999,25.049999,25.049999,000,14.366585
2002-04-22,25.049999,25.049999,25.049999,25.049999,000,14.366585
2002-04-19,25.10,25.10,25.049999,25.049999,1200,14.366585
2002-04-18,25.00,25.00,25.00,25.00,000,14.337909
2002-04-17,25.00,25.00,25.00,25.00,000,14.337909
2002-04-16,25.00,25.00,25.00,25.00,600,14.200266
2002-04-15,24.50,24.50,24.50,24.50,000,13.91626
2002-04-12,24.50,24.50,24.50,24.50,000,13.91626
2002-04-11,24.50,24.50,24.40,24.50,1000,13.91626
2002-04-10,24.50,24.50,24.50,24.50,000,13.91626
2002-04-09,24.50,24.50,24.50,24.50,000,13.91626
2002-04-08,24.10,24.50,24.10,24.50,1800,13.91626
2002-04-05,24.10,24.10,24.10,24.10,000,13.689056
2002-04-04,24.10,24.10,24.10,24.10,000,13.689056
2002-04-03,24.10,24.10,24.10,24.10,000,13.689056
2002-04-02,24.10,24.10,24.10,24.10,000,13.689056
2002-04-01,24.10,24.10,24.10,24.10,000,13.689056
2002-03-28,24.10,24.10,24.10,24.10,000,13.689056
2002-03-27,24.10,24.10,24.10,24.10,000,13.689056
2002-03-26,24.10,24.10,24.10,24.10,000,13.689056
2002-03-25,24.10,24.10,24.10,24.10,400,13.689056
2002-03-22,24.00,24.00,24.00,24.00,000,13.632255
2002-03-21,24.00,24.00,24.00,24.00,000,13.632255
2002-03-20,24.549999,24.549999,24.00,24.00,1500,13.632255
2002-03-19,24.50,24.50,24.50,24.50,000,13.91626
2002-03-18,24.50,24.50,24.50,24.50,800,13.91626
2002-03-15,25.049999,25.049999,25.049999,25.049999,200,14.228666
2002-03-14,25.50,25.50,25.50,25.50,300,14.484271
2002-03-13,25.50,25.50,25.50,25.50,000,14.484271
2002-03-12,25.50,25.50,25.50,25.50,000,14.484271
2002-03-11,25.50,25.50,25.50,25.50,000,14.484271
2002-03-08,25.50,25.50,25.50,25.50,000,14.484271
2002-03-07,25.50,25.50,25.50,25.50,000,14.484271
2002-03-06,25.50,25.50,25.50,25.50,000,14.484271
2002-03-05,25.50,25.50,25.50,25.50,000,14.484271
2002-03-04,25.50,25.50,25.50,25.50,000,14.484271
2002-03-01,25.50,25.50,25.50,25.50,000,14.484271
2002-02-28,25.50,25.50,25.50,25.50,000,14.484271
2002-02-27,25.00,25.50,25.00,25.50,1200,14.484271
2002-02-26,25.00,25.00,24.50,24.50,1400,13.91626
2002-02-25,25.50,25.50,25.50,25.50,000,14.484271
2002-02-22,24.50,25.85,24.25,25.50,13000,14.484271
2002-02-21,23.799999,23.799999,23.799999,23.799999,000,13.518653
2002-02-20,23.799999,23.799999,23.799999,23.799999,000,13.518653
2002-02-19,23.799999,23.799999,23.799999,23.799999,000,13.518653
2002-02-15,23.799999,23.799999,23.799999,23.799999,000,13.518653
2002-02-14,23.60,23.799999,23.60,23.799999,600,13.518653
2002-02-13,23.049999,23.049999,23.049999,23.049999,800,13.092645
2002-02-12,23.049999,23.049999,23.049999,23.049999,200,13.092645
2002-02-11,23.50,23.50,23.00,23.00,1600,13.064244
2002-02-08,23.200001,23.200001,23.200001,23.200001,000,13.177847
2002-02-07,23.200001,23.200001,23.200001,23.200001,000,13.177847
2002-02-06,23.200001,23.200001,23.200001,23.200001,1500,13.177847
2002-02-05,23.10,23.10,23.10,23.10,000,13.121046
2002-02-04,23.10,23.10,23.10,23.10,000,13.121046
2002-02-01,23.10,23.10,23.10,23.10,000,13.121046
2002-01-31,23.10,23.10,23.10,23.10,000,13.121046
2002-01-30,23.10,23.10,23.10,23.10,600,13.121046
2002-01-29,22.75,22.75,22.75,22.75,900,12.922242
2002-01-28,22.700001,22.700001,22.700001,22.700001,900,12.893842
2002-01-25,22.65,22.65,22.65,22.65,000,12.865441
2002-01-24,22.65,22.65,22.65,22.65,100,12.865441
2002-01-23,22.60,22.60,22.60,22.60,000,12.83704
2002-01-22,22.60,22.60,22.60,22.60,400,12.83704
2002-01-18,23.50,23.50,23.50,23.50,000,13.34825
2002-01-17,23.50,23.50,23.50,23.50,000,13.34825
2002-01-16,23.50,23.50,23.50,23.50,000,13.34825
2002-01-15,23.50,23.50,23.50,23.50,000,13.223288
2002-01-14,23.50,23.50,23.50,23.50,000,13.223288
2002-01-11,23.50,23.50,23.50,23.50,000,13.223288
